Date,Game,Earnings,Players,Tournaments,ReleaseDate,TotalEarnings,TotalPlayers,TotalTournaments,Earnings_YoY_Growth,Players_YoY_Growth,Tournaments_YoY_Growth,Release_Decade,Genre_Battle Royale,Genre_Collectible Card Game,Genre_Fighting Game,Genre_First-Person Shooter,Genre_Multiplayer Online Battle Arena,Genre_Music / Rhythm Game,Genre_Puzzle Game,Genre_Racing,Genre_Role-Playing Game,Genre_Sports,Genre_Strategy,Genre_Third-Person Shooter,ReleaseYear,Predicted_Earnings
2002-09-01,Age of Empires II,6618.95,11,5,1999-01-01,3253232.59,1994,1613,-25.20960451977401,-21.42857142857143,-37.5,2000,False,False,False,False,False,False,False,False,False,False,True,False,1999,-6364.917397283056
2002-09-01,Quake III Arena,6000.0,3,1,1999-01-01,1197552.96,308,114,-85.0,-40.0,0.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,1999,-6690.988942581327
2002-09-01,Age of Empires,100.0,3,1,1997-01-01,510716.46,473,265,-98.94736842105264,-25.0,0.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1997,-15589.51574821225
2002-10-01,StarCraft: Brood War,45800.51,18,3,1998-01-01,7548789.3,658,536,2190.0255,500.0,200.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1998,57133.83701306815
2002-10-01,Counter-Strike,9791.02,40,1,2000-01-01,13596060.66,4264,1023,-69.26537136370942,90.47619047619048,-50.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2000,-53251.60871066162
2002-10-01,Age of Empires II,1000.0,1,1,1999-01-01,3253232.59,1994,1613,-84.89186351309498,-90.9090909090909,-80.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1999,-3395.6041550165346
2002-10-01,WarCraft III,642.0,3,1,2002-01-01,6273482.33,752,1533,-97.9895028247172,-81.25,0.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,2002,27282.49336755282
2002-11-01,Counter-Strike,86000.0,55,2,2000-01-01,13596060.66,4264,1023,778.3558812054312,37.5,100.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2000,125824.99654788458
2002-11-01,Age of Empires II,44000.0,9,2,1999-01-01,3253232.59,1994,1613,4300.0,800.0,100.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1999,-24540.101399035408
2002-11-01,FIFA 2002 World Cup,43000.0,8,1,2002-01-01,43000.0,8,1,778.1566668158872,65.64134107666415,25.09729427253083,2000,False,False,False,False,False,False,False,False,False,True,False,False,2002,16098.787387851296
2002-11-01,Quake III Arena,43000.0,8,1,1999-01-01,1197552.96,308,114,616.6666666666667,166.66666666666666,0.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,1999,19718.338628668425
2002-11-01,StarCraft: Brood War,43000.0,8,1,1998-01-01,7548789.3,658,536,-6.114582566875349,-55.55555555555556,-66.66666666666667,2000,False,False,False,False,False,False,False,False,False,False,True,False,1998,106874.39353352202
2002-11-01,Unreal Tournament,43000.0,8,1,1999-01-01,89000.0,14,5,-6.521739130434778,-11.111111111111116,-50.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,1999,-8735.142915686092
2002-11-01,Halo: Combat Evolved,5000.0,21,2,2001-01-01,299281.0,118,39,778.1566668158872,65.64134107666415,25.09729427253083,2000,False,False,False,True,False,False,False,False,False,False,False,False,2001,21123.52542974739
2002-11-01,Unreal Tournament 2003,4000.0,8,4,2002-01-01,147473.91,33,14,778.1566668158872,65.64134107666415,25.09729427253083,2000,False,False,False,True,False,False,False,False,False,False,False,False,2002,8297.889079110151
2002-11-01,WarCraft III,106.0,1,1,2002-01-01,6273482.33,752,1533,-83.48909657320873,-66.66666666666667,0.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,2002,27282.49336755282
2002-12-01,Counter-Strike,141800.45,145,4,2000-01-01,13596060.66,4264,1023,64.88424418604653,163.63636363636363,100.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2000,167595.75030908178
2002-12-01,WarCraft III,42702.25,27,4,2002-01-01,6273482.33,752,1533,40185.14150943396,2600.0,300.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,2002,151554.38078267247
2002-12-01,Unreal Tournament 2003,30000.0,16,1,2002-01-01,147473.91,33,14,650.0,100.0,-75.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2002,235574.23379680203
2002-12-01,Return to Castle Wolfenstein,14424.3,0,1,2001-01-01,113424.3,50,3,-72.7843396226415,-100.0,0.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2001,-17172.081538682793
2002-12-01,NASCAR Thunder 2002,7679.25,0,1,2001-01-01,7679.25,0,1,778.1566668158872,65.64134107666415,25.09729427253083,2000,False,False,False,False,False,False,False,True,False,False,False,False,2001,8297.889079110151
2002-12-01,Star Wars Jedi Knight II: Jedi Outcast,7679.25,0,1,2002-01-01,7679.25,0,1,778.1566668158872,65.64134107666415,25.09729427253083,2000,False,False,False,True,False,False,False,False,False,False,False,False,2002,8297.889079110151
2002-12-01,Age of Empires II,5950.0,13,2,1999-01-01,3253232.59,1994,1613,-86.47727272727272,44.44444444444444,0.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1999,-53267.94171023871
2003-01-01,Age of Empires II,10500.0,16,3,1999-01-01,3253232.59,1994,1613,76.47058823529412,23.076923076923084,50.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1999,-19890.564670521122
2003-01-01,WarCraft III,9185.0,16,1,2002-01-01,6273482.33,752,1533,-78.49059475788746,-40.74074074074075,-75.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,2002,41488.75078428525
2003-01-01,StarCraft: Brood War,6051.2,6,1,1998-01-01,7548789.3,658,536,-85.92744186046511,-25.0,0.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1998,28581.95955148255
2003-01-01,Super Smash Bros. Melee,2050.0,7,2,2001-01-01,4061572.65,1963,2695,5025.0,133.33333333333334,100.0,2000,False,False,True,False,False,False,False,False,False,False,False,False,2001,7575.013367374498
2003-01-01,Counter-Strike,1280.0,30,2,2000-01-01,13596060.66,4264,1023,-99.09732303388316,-79.3103448275862,-50.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2000,-30409.017592433003
2003-02-01,StarCraft: Brood War,29137.55,16,1,1998-01-01,7548789.3,658,536,381.5168892120571,166.66666666666666,0.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1998,47499.09034796709
2003-02-01,Counter-Strike,2666.67,32,3,2000-01-01,13596060.66,4264,1023,108.33359375000002,6.666666666666665,50.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2000,11702.246082656822
2003-02-01,Age of Empires II,380.0,4,2,1999-01-01,3253232.59,1994,1613,-96.38095238095238,-75.0,-33.333333333333336,2000,False,False,False,False,False,False,False,False,False,False,True,False,1999,-15711.034767736697
2003-03-01,Counter-Strike,22817.54,65,4,2000-01-01,13596060.66,4264,1023,755.6566804291494,103.125,33.33333333333333,2000,False,False,False,True,False,False,False,False,False,False,False,False,2000,92023.07798971304
2003-03-01,Halo: Combat Evolved,12500.0,0,1,2001-01-01,299281.0,118,39,150.0,-100.0,-50.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2001,17016.561476369505
2003-03-01,Super Smash Bros. Melee,12500.0,3,1,2001-01-01,4061572.65,1963,2695,509.7560975609756,-57.14285714285714,-50.0,2000,False,False,True,False,False,False,False,False,False,False,False,False,2001,51000.074803646654
2003-03-01,Tekken 4,12500.0,0,1,2001-01-01,12500.0,4,4,778.1566668158872,65.64134107666415,25.09729427253083,2000,False,False,True,False,False,False,False,False,False,False,False,False,2001,8297.889079110151
2003-03-01,Unreal Tournament 2003,12500.0,0,1,2002-01-01,147473.91,33,14,-58.33333333333333,-100.0,0.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2002,-13642.138744938155
2003-03-01,WarCraft III,8081.27,6,1,2002-01-01,6273482.33,752,1533,-12.0166575939031,-62.5,0.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,2002,45207.33407014716
2003-04-01,Counter-Strike,51906.6,40,3,2000-01-01,13596060.66,4264,1023,127.48552210273326,-38.46153846153846,-25.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2000,47120.41472980357
2003-04-01,WarCraft III,16000.63,5,2,2002-01-01,6273482.33,752,1533,97.99647827631053,-16.666666666666664,100.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,2002,51624.32798712638
2003-04-01,Unreal Tournament 2003,15199.05,0,1,2002-01-01,147473.91,33,14,21.5924,65.64134107666415,0.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2002,-10772.948877432318
2003-04-01,Halo: Combat Evolved,14950.0,32,5,2001-01-01,299281.0,118,39,19.59999999999999,65.64134107666415,400.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2001,10564.713138446712
2003-04-01,Quake III Arena,8663.46,3,2,1999-01-01,1197552.96,308,114,-79.85241860465116,-62.5,100.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,1999,-8107.741555931017
2003-04-01,StarCraft: Brood War,7265.55,2,2,1998-01-01,7548789.3,658,536,-75.06465025371043,-87.5,100.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1998,27165.206938132866
2003-04-01,Age of Mythology,2434.22,6,2,2002-01-01,155403.52,217,257,778.1566668158872,65.64134107666415,25.09729427253083,2000,False,False,False,False,False,False,False,False,False,False,True,False,2002,-758.4176311423424
2003-04-01,Age of Empires II,1980.0,5,3,1999-01-01,3253232.59,1994,1613,421.05263157894734,25.0,50.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1999,-3433.9323061990794
2003-05-01,Counter-Strike,20355.3,52,6,2000-01-01,13596060.66,4264,1023,-60.78475569580747,30.000000000000004,100.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2000,-22548.79853238254
2003-05-01,Age of Empires II,760.0,6,4,1999-01-01,3253232.59,1994,1613,-61.61616161616161,19.999999999999996,33.33333333333333,2000,False,False,False,False,False,False,False,False,False,False,True,False,1999,-32358.461499087938
2003-05-01,Age of Empires,625.0,4,1,1997-01-01,510716.46,473,265,525.0,33.33333333333333,0.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1997,28444.47823029043
2003-06-01,Counter-Strike,60804.35,63,5,2000-01-01,13596060.66,4264,1023,198.7150766630804,21.153846153846143,-16.666666666666664,2000,False,False,False,True,False,False,False,False,False,False,False,False,2000,90316.04625840228
2003-06-01,StarCraft: Brood War,44018.0,40,2,1998-01-01,7548789.3,658,536,505.8453936728809,1900.0,0.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1998,68195.74165520688
2003-06-01,WarCraft III,27887.45,4,1,2002-01-01,6273482.33,752,1533,74.2896998430687,-19.999999999999996,-50.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,2002,53041.080600476074
2003-06-01,Age of Mythology,18445.97,3,2,2002-01-01,155403.52,217,257,657.7774400013146,-50.0,0.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,2002,51121.593823171104
2003-06-01,NASCAR Thunder 2003,5933.5,0,1,2002-01-01,5933.5,0,1,778.1566668158872,65.64134107666415,25.09729427253083,2000,False,False,False,False,False,False,False,True,False,False,False,False,2002,8297.889079110151
2003-06-01,Age of Empires II,380.0,4,2,1999-01-01,3253232.59,1994,1613,-50.0,-33.333333333333336,-50.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1999,-11271.913226535118
2003-07-01,Counter-Strike,135189.2,127,6,2000-01-01,13596060.66,4264,1023,122.33475072095996,101.58730158730158,19.999999999999996,2000,False,False,False,True,False,False,False,False,False,False,False,False,2000,176594.90584532393
2003-07-01,StarCraft: Brood War,46020.6,28,3,1998-01-01,7548789.3,658,536,4.549502476259715,-30.000000000000004,50.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1998,55120.611743716625
2003-07-01,Unreal Tournament 2003,25617.5,9,3,2002-01-01,147473.91,33,14,68.54671838042509,65.64134107666415,200.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2002,-14635.143331058978
2003-07-01,WarCraft III,24062.0,21,6,2002-01-01,6273482.33,752,1533,-13.717460721579066,425.0,500.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,2002,-32560.225007407058
2003-07-01,Quake III Arena,10000.0,4,1,1999-01-01,1197552.96,308,114,15.427323494308286,33.33333333333333,-50.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,1999,2655.128427872311
2003-07-01,Age of Mythology,2278.94,9,3,2002-01-01,155403.52,217,257,-87.64532307056771,200.0,50.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,2002,-38178.605157879836
2003-07-01,Age of Empires II,200.0,1,1,1999-01-01,3253232.59,1994,1613,-47.36842105263158,-75.0,-50.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1999,-11271.913226535118
2003-08-01,Counter-Strike,218835.22,126,5,2000-01-01,13596060.66,4264,1023,61.87330052992397,-0.7874015748031482,-16.666666666666664,2000,False,False,False,True,False,False,False,False,False,False,False,False,2000,271789.1310151882
2003-08-01,Quake III Arena,70800.0,23,3,1999-01-01,1197552.96,308,114,608.0,475.0,200.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,1999,11714.985344494504
2003-08-01,Return to Castle Wolfenstein,46000.0,24,1,2001-01-01,113424.3,50,3,218.90629007993456,65.64134107666415,0.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2001,25194.06883147966
2003-08-01,Age of Mythology,12951.0,14,3,2002-01-01,155403.52,217,257,468.2905210317077,55.55555555555556,0.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,2002,3978.5774972128283
2003-08-01,WarCraft III,12832.68,9,4,2002-01-01,6273482.33,752,1533,-46.66827362646496,-57.14285714285714,-33.333333333333336,2000,False,False,False,False,False,False,False,False,False,False,True,False,2002,31721.614908754378
2003-08-01,Unreal Tournament 2003,9457.36,3,1,2002-01-01,147473.91,33,14,-63.082424124133894,-66.66666666666667,-66.66666666666667,2000,False,False,False,True,False,False,False,False,False,False,False,False,2002,-4856.650925962635
2003-08-01,Age of Empires II,7000.0,8,1,1999-01-01,3253232.59,1994,1613,3400.0,700.0,0.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1999,-23123.348785685714
2003-08-01,FIFA 03,5066.44,3,1,2002-01-01,54066.44,10,3,778.1566668158872,65.64134107666415,25.09729427253083,2000,False,False,False,False,False,False,False,False,False,True,False,False,2002,16098.787387851296
2003-08-01,Super Smash Bros. Melee,1000.0,1,1,2001-01-01,4061572.65,1963,2695,-92.0,-66.66666666666667,0.0,2000,False,False,True,False,False,False,False,False,False,False,False,False,2001,-15711.034767736697
2003-08-01,Capcom vs. SNK 2,0.0,3,1,2001-01-01,24976.79,38,22,778.1566668158872,0.0,0.0,2000,False,False,True,False,False,False,False,False,False,False,False,False,2001,11752.447654206071
2003-08-01,Guilty Gear XX,0.0,3,1,2002-01-01,0.0,5,2,778.1566668158872,65.64134107666415,25.09729427253083,2000,False,False,True,False,False,False,False,False,False,False,False,False,2002,8297.889079110151
2003-08-01,Marvel vs. Capcom 2,0.0,3,1,2000-01-01,39279.73,68,29,778.1566668158872,0.0,0.0,2000,False,False,True,False,False,False,False,False,False,False,False,False,2000,11752.447654206071
2003-08-01,Soul Calibur II,0.0,3,1,2003-01-01,4980.0,17,8,778.1566668158872,65.64134107666415,25.09729427253083,2000,False,False,True,False,False,False,False,False,False,False,False,False,2003,8297.889079110151
2003-08-01,Street Fighter III: 3rd Strike,0.0,3,1,1999-01-01,54341.18,108,45,778.1566668158872,0.0,0.0,2000,False,False,True,False,False,False,False,False,False,False,False,False,1999,11752.447654206071
2003-08-01,Super Street Fighter II Turbo,0.0,3,1,1994-01-01,25646.29,114,51,778.1566668158872,0.0,0.0,2000,False,False,True,False,False,False,False,False,False,False,False,False,1994,11752.447654206071
2003-08-01,Tekken 4,0.0,3,1,2001-01-01,12500.0,4,4,-100.0,65.64134107666415,0.0,2000,False,False,True,False,False,False,False,False,False,False,False,False,2001,-20119.066247885956
2003-08-01,Tekken Tag Tournament,0.0,3,1,1999-01-01,0.0,7,4,778.1566668158872,65.64134107666415,25.09729427253083,2000,False,False,True,False,False,False,False,False,False,False,False,False,1999,8297.889079110151
2003-08-01,Virtua Fighter 4: Evolution,0.0,3,1,2002-01-01,0.0,6,3,778.1566668158872,65.64134107666415,25.09729427253083,2000,False,False,True,False,False,False,False,False,False,False,False,False,2002,8297.889079110151
2003-09-01,Counter-Strike,52342.44,51,5,2000-01-01,13596060.66,4264,1023,-76.08134558961761,-59.523809523809526,0.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2000,10740.144858634776
2003-09-01,WarCraft III,18413.13,23,8,2002-01-01,6273482.33,752,1533,43.486239818962225,155.55555555555554,100.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,2002,2583.1870944516163
2003-09-01,StarCraft: Brood War,2329.2,4,1,1998-01-01,7548789.3,658,536,-94.93878828176948,-85.71428571428572,-66.66666666666667,2000,False,False,False,False,False,False,False,False,False,False,True,False,1998,40897.3901642027
2003-09-01,Day of Defeat,880.41,6,1,2003-01-01,51180.41,43,4,778.1566668158872,65.64134107666415,25.09729427253083,2000,False,False,False,True,False,False,False,False,False,False,False,False,2003,8297.889079110151
2003-10-01,Counter-Strike,91213.18,90,7,2000-01-01,13596060.66,4264,1023,74.26237676348293,76.47058823529412,39.99999999999999,2000,False,False,False,True,False,False,False,False,False,False,False,False,2000,28820.643912559655
2003-10-01,StarCraft: Brood War,90848.8,58,3,1998-01-01,7548789.3,658,536,3800.429331959472,1350.0,200.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1998,106342.03962674359
2003-10-01,WarCraft III,52623.23,17,7,2002-01-01,6273482.33,752,1533,185.7918778610698,-26.086956521739136,-12.5,2000,False,False,False,False,False,False,False,False,False,False,True,False,2002,137001.32528912224
2003-10-01,Age of Mythology,49000.0,8,2,2002-01-01,155403.52,217,257,278.34916222685507,-42.85714285714286,-33.333333333333336,2000,False,False,False,False,False,False,False,False,False,False,True,False,2002,26759.830944184076
2003-10-01,FIFA 03,49000.0,7,2,2002-01-01,54066.44,10,3,867.1485303289885,133.33333333333334,100.0,2000,False,False,False,False,False,False,False,False,False,True,False,False,2002,49601.32696519859
2003-10-01,Unreal Tournament 2003,49000.0,8,2,2002-01-01,147473.91,33,14,418.1149919216356,166.66666666666666,100.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2002,8297.889079110151
2003-10-01,Halo: Combat Evolved,40700.0,14,3,2001-01-01,299281.0,118,39,172.2408026755853,-56.25,-40.0,2000,False,False,False,True,False,False,False,False,False,False,False,False,2001,116947.87902480045
2003-10-01,Gran Turismo 3: A-Spec,1500.0,3,1,2001-01-01,3250.0,4,2,778.1566668158872,65.64134107666415,25.09729427253083,2000,False,False,False,False,False,False,False,True,False,False,False,False,2001,8297.889079110151
2003-10-01,Madden NFL 2004,1500.0,3,1,2003-01-01,1500.0,3,1,778.1566668158872,65.64134107666415,25.09729427253083,2000,False,False,False,False,False,False,False,False,False,True,False,False,2003,16098.787387851296
2003-10-01,Soul Calibur II,1500.0,3,1,2003-01-01,4980.0,17,8,778.1566668158872,0.0,0.0,2000,False,False,True,False,False,False,False,False,False,False,False,False,2003,11752.447654206071
2003-10-01,Age of Empires II,1000.0,4,1,1999-01-01,3253232.59,1994,1613,-85.71428571428572,-50.0,0.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1999,-15711.034767736697
2003-11-01,StarCraft: Brood War,73973.75,27,3,1998-01-01,7548789.3,658,536,-18.57487385634152,-53.448275862068975,0.0,2000,False,False,False,False,False,False,False,False,False,False,True,False,1998,49889.299257386214
